"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
1842,7,0.3752613663673401,0.6429284811019897,0.5821623206138611,0.7386181950569153,0.35110700130462646,0.00010554894106462598,0.9585189819335938,0.339885950088501,0.7248600721359253,0.8179535865783691,0.3055833578109741,0.26369643211364746,0.03188663721084595,0.2920359969139099,0.19852352142333984,0.050201594829559326,0.3420666456222534,0.3715490698814392,0.1825578212738037,0.301556259393692,0.049531370401382446,0.17651349306106567
1843,16,0.27802574634552,0.4481702148914337,0.16224053502082825,0.38651585578918457,0.20042893290519714,0.27203354239463806,0.22781777381896973,0.3184205889701843,0.23713788390159607,0.11857625842094421,0.45167404413223267,0.1362326443195343,0.4313729405403137,0.7341771125793457,0.451934278011322,0.9409387111663818,0.00010618338274070993,0.2854940891265869,0.6038591861724854,0.0983991026878357,0.5214125514030457,0.7851094007492065
1844,1,0.832687258720398,0.024383842945098877,0.09847518801689148,0.32203516364097595,0.301639586687088,0.00010554894106462598,0.10154187679290771,0.020166486501693726,0.0258253812789917,0.13810524344444275,0.126259446144104,0.1523507833480835,0.40200281143188477,0.010004699230194092,0.1061558723449707,0.18819114565849304,0.0012088119983673096,0.10983914136886597,0.06909841299057007,0.0016998052597045898,0.2661481499671936,0.4618280231952667
1845,21,0.18571805953979492,0.2504047751426697,0.1705651879310608,0.402216374874115,0.25329965353012085,0.004212707281112671,0.16031408309936523,0.320317804813385,0.15213096141815186,0.38497409224510193,0.13208571076393127,0.9229023456573486,0.7415425777435303,0.34555912017822266,0.1803528070449829,0.23653140664100647,0.8591036200523376,0.8092926740646362,0.2283405065536499,0.00010662509885150939,0.9815173149108887,0.3014698028564453
1846,1,0.9149183034896851,0.08333480358123779,0.00010548222053330392,0.00027823448181152344,0.05992037057876587,0.03576695919036865,0.0027104318141937256,0.2276555299758911,0.6534309983253479,0.2900737524032593,0.11635348200798035,0.3950851857662201,0.3203366994857788,0.11821615695953369,0.0007464289665222168,0.39718133211135864,0.050512611865997314,0.1756044328212738,0.12271073460578918,0.1928049921989441,0.26702433824539185,0.04494425654411316
1847,15,0.22933876514434814,0.005571931600570679,0.09370094537734985,0.08440399169921875,0.36543744802474976,0.45564499497413635,0.042569637298583984,0.013841956853866577,0.19615349173545837,0.15082377195358276,0.18914231657981873,0.014318734407424927,0.8273481130599976,0.00010589274461381137,0.88275146484375,0.029762089252471924,0.8668222427368164,0.6990578770637512,0.13846269249916077,0.007476717233657837,0.0020647048950195312,0.18962982296943665
1848,19,0.1428861916065216,0.10896441340446472,0.0024156570434570312,0.25693702697753906,0.23240718245506287,0.3496890366077423,0.23199987411499023,0.4161863923072815,0.1409665048122406,0.14321908354759216,0.21384009718894958,0.4451271891593933,0.5324751138687134,0.5024914145469666,0.19149458408355713,0.2183251976966858,0.2494632601737976,0.5509440302848816,0.9777774810791016,0.00010662509885150939,0.8068863153457642,0.3343955874443054
1849,12,0.12411391735076904,0.07827505469322205,0.0016751587390899658,0.3320324718952179,0.009041696786880493,0.0022563636302948,0.23766648769378662,0.4600847065448761,0.3631932735443115,0.2782391607761383,0.25248831510543823,0.8016595840454102,0.03967016935348511,0.003058522939682007,0.00010597670188872144,0.00036215782165527344,0.0106850266456604,0.0003941953182220459,0.635145902633667,0.002432197332382202,0.06437960267066956,0.7737207412719727
1850,2,0.19138005375862122,0.8235371112823486,0.032907694578170776,0.015189319849014282,0.00010552428284427151,0.004239410161972046,0.0032632052898406982,0.22954511642456055,0.7722408175468445,0.005236566066741943,0.8159131407737732,0.13698667287826538,0.5107828378677368,0.4215172827243805,0.0011147558689117432,0.4578343629837036,0.09526261687278748,0.3590405583381653,0.011418700218200684,0.08154001832008362,0.028139442205429077,0.1362989842891693
1851,18,0.23614200949668884,0.4844755232334137,0.45577168464660645,0.35361939668655396,0.40123429894447327,0.39389777183532715,0.3915518820285797,0.39263683557510376,0.004563391208648682,0.35766172409057617,0.1388474404811859,0.050342023372650146,0.8589181900024414,0.0011630058288574219,0.5723563432693481,0.8144498467445374,0.0006690025329589844,0.8962106108665466,0.18710562586784363,0.045354604721069336,0.7957908511161804,0.00010704487067414448
1852,4,0.6387162804603577,0.8567987084388733,0.8757572770118713,0.9212210178375244,0.08301344513893127,0.8100225925445557,0.00010557602217886597,0.4629591107368469,0.4757101237773895,0.5217711925506592,0.00978061556816101,0.5023307204246521,0.4547853469848633,0.514241635799408,0.3013352155685425,0.08274489641189575,0.0013797283172607422,0.27293258905410767,0.13520094752311707,0.15766480565071106,0.37516212463378906,0.3807429373264313
1853,17,0.30737295746803284,0.4021429717540741,0.41505253314971924,0.46381866931915283,0.1438165009021759,0.17960062623023987,0.2723686099052429,0.32129234075546265,0.309551477432251,0.5178500413894653,0.12170407176017761,0.9096250534057617,0.00010581925016595051,0.2257772982120514,0.06884241104125977,0.6330195069313049,0.9400495290756226,0.7555017471313477,0.8112057447433472,0.5012487769126892,0.740888774394989,0.87093585729599
1854,5,0.00010544762335484847,0.7479375004768372,0.09705665707588196,0.5390480160713196,0.960663914680481,0.3614174425601959,0.1399092674255371,0.21629616618156433,0.3758990168571472,0.3936002850532532,0.09836646914482117,0.19771161675453186,0.005295246839523315,0.24113744497299194,0.0514695942401886,0.35386335849761963,0.009883970022201538,0.0023310184478759766,0.08656397461891174,0.0707070529460907,0.3046022057533264,0.04394993185997009
1855,19,0.43831104040145874,0.3583204746246338,0.37807393074035645,0.2891378402709961,0.362678200006485,0.09785643219947815,0.37952253222465515,0.19454321265220642,0.29143059253692627,0.09110906720161438,0.22111698985099792,0.030004411935806274,0.45219725370407104,0.5525637269020081,0.6284440159797668,0.7738254070281982,0.1535758674144745,0.42063069343566895,0.9247812032699585,0.2654213607311249,0.3260629177093506,0.00010704497253755108
1856,18,0.4647650718688965,0.5081828236579895,0.22861075401306152,0.09284895658493042,0.3121888041496277,0.1504095494747162,0.35183408856391907,0.36575961112976074,0.37423497438430786,0.002943485975265503,0.32460108399391174,0.21658560633659363,0.00010581925016595051,0.6417803764343262,0.0006290674209594727,0.7085440754890442,0.597041130065918,0.8291100859642029,0.4769866466522217,0.005288451910018921,0.7202183604240417,0.5985077619552612
1857,14,0.1528821587562561,0.4124046862125397,0.07018908858299255,0.09060031175613403,0.04826843738555908,0.3620762228965759,0.34060707688331604,0.1305798590183258,0.20816045999526978,0.37114381790161133,0.4694973826408386,0.0001057650733855553,0.23818981647491455,0.908069372177124,0.17735075950622559,0.04366156458854675,0.7228506207466125,0.0864953100681305,0.7101048231124878,0.8284755945205688,0.7651439905166626,0.08668935298919678
1858,8,0.061985552310943604,0.810594379901886,0.02748134732246399,0.00010550224396865815,0.435001403093338,0.44203564524650574,0.6500288844108582,0.8919439315795898,0.28820323944091797,0.14374059438705444,0.8252743482589722,0.06769701838493347,0.04097834229469299,0.13430896401405334,0.3330879211425781,0.29574739933013916,0.09923473000526428,0.0012641549110412598,0.30576276779174805,0.03571522235870361,0.26392871141433716,0.31239745020866394
1859,6,0.13384243845939636,0.6640984416007996,0.00010548222053330392,0.2582148015499115,0.192071795463562,0.9110265970230103,0.2403438687324524,0.7742775678634644,0.539665937423706,0.7487975358963013,0.2187795341014862,0.2578619122505188,0.35055941343307495,0.35958945751190186,0.04577434062957764,0.10398492217063904,0.07769584655761719,0.17765402793884277,0.3141251802444458,0.08221268653869629,0.4566967785358429,0.07948717474937439
1860,16,0.3844310939311981,0.2558727264404297,0.48156875371932983,0.17759844660758972,0.4194906949996948,0.1453074812889099,0.29255783557891846,0.008837372064590454,0.09024646878242493,0.38714367151260376,0.43048006296157837,0.7159508466720581,0.19169485569000244,0.08076977729797363,0.6389713287353516,0.8999576568603516,0.26938673853874207,0.00010631044278852642,0.7018185257911682,0.1287548542022705,0.017564773559570312,0.6111739277839661
1861,20,0.32085153460502625,0.24079272150993347,0.23276832699775696,0.10653400421142578,0.3233305811882019,0.0726325511932373,0.3021230697631836,0.3061552941799164,0.09899750351905823,0.061090946197509766,0.4382868707180023,0.41990119218826294,0.11088505387306213,0.2826772928237915,0.645243763923645,0.3181033134460449,0.7020291686058044,0.00010631034092511982,0.3031218945980072,0.8734406232833862,0.3553723692893982,0.7824001312255859
1862,17,0.15985190868377686,0.07619291543960571,0.005879461765289307,0.12616035342216492,0.021245718002319336,0.00842440128326416,0.001551121473312378,0.272444486618042,0.16843116283416748,0.03284412622451782,0.07554376125335693,0.0001057650733855553,0.007624506950378418,0.012734830379486084,0.004593789577484131,0.0016868412494659424,0.7928681969642639,0.00023815035820007324,0.14920642971992493,0.003345668315887451,0.00930669903755188,0.1014854907989502
1863,7,0.576860785484314,0.2206558883190155,0.7452571392059326,0.34441113471984863,0.7116858959197998,0.18761086463928223,0.9526087045669556,0.09275197982788086,0.7064270377159119,0.00010567715798970312,0.4490549564361572,0.27849870920181274,0.011567473411560059,0.2841492295265198,0.4249013364315033,0.28918012976646423,0.30292654037475586,0.339161217212677,0.4293086528778076,0.09804186224937439,0.04619207978248596,0.3208453059196472
1864,14,0.29593777656555176,0.13704204559326172,0.3820894956588745,0.11653080582618713,0.42059847712516785,0.25398552417755127,0.36015623807907104,0.26341235637664795,0.31084537506103516,0.02318558096885681,0.4914920926094055,0.30249154567718506,0.805153489112854,0.9182610511779785,0.3269973695278168,0.6410325765609741,0.3534401059150696,0.5917029976844788,0.0001064566386048682,0.741578221321106,0.6694045066833496,0.884636640548706
1865,2,0.08722111582756042,0.8483704328536987,0.05778002738952637,0.3323748707771301,0.1469009518623352,0.7970499992370605,0.5765829682350159,0.00010560623195488006,0.25590744614601135,0.03945016860961914,0.15315961837768555,0.46075624227523804,0.0001373291015625,0.20640510320663452,0.04031693935394287,0.2867923974990845,0.09564250707626343,0.04223835468292236,0.013868242502212524,0.3567187786102295,0.3558592200279236,0.014359593391418457
1866,20,0.16567298769950867,0.4223688244819641,0.18290770053863525,0.32397907972335815,0.01495361328125,0.3566294014453888,0.49922555685043335,0.3976457715034485,0.08897605538368225,0.15632343292236328,0.0006649792194366455,0.22135856747627258,0.07616764307022095,0.7595566511154175,0.1352221965789795,0.24031203985214233,0.6809468269348145,0.00010631044278852642,0.6113660335540771,0.8040677309036255,0.011108458042144775,0.5310679078102112
1867,16,0.2984289526939392,0.19219446182250977,0.4227829873561859,0.06350794434547424,0.38972264528274536,0.4020138382911682,0.3304438591003418,0.05266374349594116,0.2573561370372772,0.29825177788734436,0.03474852442741394,0.7110117673873901,0.26918846368789673,0.6274082660675049,0.8314409255981445,0.8973278999328613,0.0855705738067627,0.33800792694091797,0.6272420883178711,0.00010662509885150939,0.20078694820404053,0.7434289455413818
1868,1,0.9104292392730713,0.570810079574585,0.16607114672660828,0.8075714111328125,0.05383485555648804,0.018278509378433228,0.31932756304740906,0.00010560623195488006,0.0036034882068634033,0.014338254928588867,0.6542558670043945,0.45555001497268677,0.36358898878097534,0.3336063623428345,0.36629554629325867,0.24383363127708435,0.16251927614212036,0.08270657062530518,0.45588696002960205,0.266934335231781,0.06739339232444763,0.1368483304977417
1869,21,0.2819700241088867,0.4298485517501831,0.0005488693714141846,0.015175968408584595,0.13971608877182007,0.233809232711792,0.3830919861793518,0.3638821840286255,0.4195370674133301,0.05229043960571289,0.3958725333213806,0.014788568019866943,0.46244633197784424,0.5518545508384705,0.4101897180080414,0.792364239692688,0.08000728487968445,0.14948570728302002,0.7107185125350952,0.00010662509885150939,0.8460196256637573,0.4649350643157959
1870,20,0.016807228326797485,0.49931439757347107,0.004334688186645508,0.002552598714828491,0.4562523365020752,0.09060558676719666,0.0008116662502288818,0.11447563767433167,0.15728121995925903,0.014686346054077148,0.06475737690925598,0.008427143096923828,0.00422552227973938,0.00010589274461381137,0.0001963973045349121,0.0038344860076904297,0.007673591375350952,0.16266950964927673,0.0006370842456817627,0.6420645117759705,0.11489066481590271,0.00040081143379211426
1871,14,0.17762571573257446,0.3489067554473877,0.34094929695129395,0.3461930751800537,0.43627843260765076,0.2643061578273773,0.06591445207595825,0.14694687724113464,0.26511627435684204,0.17477592825889587,0.0738222599029541,0.23038840293884277,0.00010581925016595051,0.8530292510986328,0.23084750771522522,0.25938132405281067,0.13580778241157532,0.4563136696815491,0.08232304453849792,0.7820030450820923,0.6839781999588013,0.595043420791626
1872,18,0.27480465173721313,0.17642742395401,0.010011255741119385,0.36716797947883606,0.2026118040084839,0.207830548286438,0.32009148597717285,0.25765326619148254,0.15650472044944763,0.3493233025074005,0.46842989325523376,0.4736008942127228,0.2720111608505249,0.41809403896331787,0.8693092465400696,0.42422112822532654,0.21060481667518616,0.9490175843238831,0.3600883483886719,0.22970163822174072,0.00010681980347726494,0.4830969274044037
1873,14,0.3313238024711609,0.3491443991661072,0.4851208031177521,0.2295728325843811,0.21715441346168518,0.3223113417625427,0.36483150720596313,0.35357627272605896,0.4901362657546997,0.07783019542694092,0.4178234338760376,0.37332239747047424,0.7428691983222961,0.8318541646003723,0.35966137051582336,0.7103966474533081,0.3416442275047302,0.5591363310813904,0.47003161907196045,0.00010662509885150939,0.22888314723968506,0.7171817421913147
1874,2,0.5842937231063843,0.8357034921646118,0.8323483467102051,0.26507535576820374,0.03319418430328369,0.8073002696037292,0.2893199324607849,0.13161131739616394,0.00010563977411948144,0.6604878306388855,0.7083794474601746,0.27414682507514954,0.055920809507369995,0.06409716606140137,0.3688793182373047,0.32597094774246216,0.0007174909114837646,0.2675896883010864,0.1970754861831665,0.45969220995903015,0.12343141436576843,0.35850363969802856
1875,15,0.1726965308189392,0.23914915323257446,0.4640350043773651,0.20066344738006592,0.12867319583892822,0.40326905250549316,0.08826318383216858,0.3977898955345154,0.07095387578010559,0.20497679710388184,0.0026119649410247803,0.7304328680038452,0.012203991413116455,0.004608273506164551,0.8786333799362183,0.00010607295553199947,0.3209633231163025,0.012099742889404297,0.26117604970932007,0.00394672155380249,0.009611815214157104,0.8123297691345215
1876,9,0.06456881761550903,0.032309919595718384,0.08298322558403015,0.10719949007034302,0.00010552428284427151,0.04500672221183777,0.000326007604598999,0.030011475086212158,0.8533498644828796,0.0008608996868133545,0.0017402172088623047,0.0012578964233398438,0.04517170786857605,0.07678720355033875,0.2353825867176056,0.12866899371147156,0.037774890661239624,0.07144621014595032,0.002451866865158081,0.11493507027626038,0.0012375414371490479,0.03733724355697632
1877,13,0.14372402429580688,0.5255272388458252,0.104338139295578,0.06521561741828918,0.02066195011138916,0.5306371450424194,0.03975918889045715,0.34775662422180176,0.21881625056266785,0.0010996460914611816,0.08394765853881836,0.042020559310913086,0.9086341261863708,0.025357335805892944,0.0003725588321685791,0.07980117201805115,0.5265141725540161,0.07169252634048462,0.000605851411819458,0.01296466588973999,0.00010681980347726494,0.013306766748428345
1878,6,0.2200389802455902,0.7040078043937683,0.0221424400806427,0.33892935514450073,0.09205403923988342,0.803048849105835,0.00010557602217886597,0.7836909294128418,0.033223122358322144,0.010012537240982056,0.6067992448806763,0.4298660159111023,0.32033637166023254,0.03735509514808655,0.09509876370429993,0.22273018956184387,0.004423290491104126,0.47689130902290344,0.0959867537021637,0.0953456461429596,0.33936524391174316,0.33670663833618164
1879,6,0.7010201215744019,0.00010546401608735323,0.705223798751831,0.2877499461174011,0.23144051432609558,0.982941746711731,0.9413953423500061,0.13571825623512268,0.42321059107780457,0.4929591417312622,0.5355854630470276,0.0006809234619140625,0.28773799538612366,0.23108592629432678,0.1745806336402893,0.08277750015258789,0.27255845069885254,0.45625799894332886,0.04581046104431152,0.3289305567741394,0.15683314204216003,0.054611027240753174
1880,2,0.9122055768966675,0.9615041017532349,0.36202263832092285,0.22436046600341797,0.9319231510162354,0.27423781156539917,0.4990035891532898,0.3647422790527344,0.640139639377594,0.00010567715798970312,0.6022977232933044,0.2416917383670807,0.21287992596626282,0.27570807933807373,0.24261417984962463,0.3124062120914459,0.26278209686279297,0.2291501760482788,0.3725341558456421,0.23051539063453674,0.20062929391860962,0.2739618122577667
1881,14,0.31770843267440796,0.38794514536857605,0.4807380735874176,0.3212797939777374,0.3829760253429413,0.32810741662979126,0.2625739574432373,0.31876927614212036,0.13787075877189636,0.23167940974235535,0.16227278113365173,0.09512138366699219,0.9272792935371399,0.930280327796936,0.49925920367240906,0.785722017288208,0.32507526874542236,0.589290201663971,0.47101616859436035,0.00010662509885150939,0.5079649686813354,0.7578984498977661
1882,15,0.1411518156528473,0.3748871684074402,0.06989449262619019,0.02051559090614319,0.10043364763259888,0.24586215615272522,0.393451988697052,0.42985332012176514,0.12894687056541443,0.2197052538394928,0.0016323626041412354,0.720659077167511,0.000303119421005249,0.006493508815765381,0.9040537476539612,0.019860953092575073,0.0008386671543121338,0.04188418388366699,0.03787732124328613,0.00010662509885150939,0.834931492805481,0.0028295516967773438
1883,20,0.34261006116867065,0.3432384133338928,0.31909340620040894,0.4163462221622467,0.2816343307495117,0.019024819135665894,0.2228620946407318,0.28402459621429443,0.26450878381729126,0.37760472297668457,0.09235149621963501,0.5279214978218079,0.8509984016418457,0.32722023129463196,0.3062785267829895,0.1836082935333252,0.64650559425354,0.00010631044278852642,0.4258460998535156,0.8713757991790771,0.3085031509399414,0.4035474956035614
1884,14,0.27508002519607544,0.37662675976753235,0.09818610548973083,0.37110435962677,0.5135477185249329,0.29704126715660095,0.12432846426963806,0.3357769250869751,0.33449941873550415,0.06769293546676636,0.5078189373016357,0.4017867147922516,0.7452954649925232,0.9428359270095825,0.8248656392097473,0.8070694208145142,0.7429973483085632,0.5101045370101929,0.5599534511566162,0.06416809558868408,0.00010681980347726494,0.8726077079772949
1885,20,0.264102041721344,0.45525094866752625,0.06136667728424072,0.31708627939224243,0.20447486639022827,0.39924484491348267,0.01349058747291565,0.2008206844329834,0.12463179230690002,0.43556469678878784,0.0009602904319763184,0.29108625650405884,0.0005784332752227783,0.001970738172531128,0.03218638896942139,0.7089092135429382,0.2353072166442871,0.0012155771255493164,0.16950231790542603,0.844283401966095,0.00010681980347726494,0.003500014543533325
1886,19,0.07631468772888184,0.16523322463035583,0.065949946641922,0.2658032774925232,0.28106948733329773,0.014115124940872192,0.11708736419677734,0.41919270157814026,0.07149308919906616,0.3208494782447815,0.001744776964187622,0.02311044931411743,0.2073727548122406,0.00010589274461381137,0.04315096139907837,0.08633792400360107,0.673125147819519,0.11387890577316284,0.8372300863265991,0.2100435197353363,0.047280311584472656,0.21227365732192993
1887,18,0.49977266788482666,0.014599889516830444,0.4486846625804901,0.46304646134376526,0.2776050567626953,0.2672867178916931,0.07352244853973389,0.17461606860160828,0.028977900743484497,0.24331223964691162,0.060130536556243896,0.05909234285354614,0.0007949769496917725,0.00010589274461381137,0.09039947390556335,0.0037578344345092773,0.8039087057113647,0.9030086994171143,0.8959329128265381,0.0013591647148132324,0.01746159791946411,0.14871379733085632
1888,22,0.37942075729370117,0.3079912066459656,0.3475564122200012,0.38193294405937195,0.36118578910827637,0.3423835039138794,0.1597161591053009,0.29391011595726013,0.40819305181503296,0.10087671875953674,0.10711216926574707,0.04282170534133911,0.6910073757171631,0.6365387439727783,0.8611853122711182,0.7528029084205627,0.530667781829834,0.38702675700187683,0.4030638635158539,0.00010662509885150939,0.4653475880622864,0.8897138833999634
1889,16,0.20297640562057495,0.412641316652298,0.025591015815734863,0.4054450988769531,0.016145765781402588,0.07671663165092468,0.08583801984786987,0.3410586416721344,0.12217310070991516,0.24309280514717102,0.001001507043838501,0.0003002583980560303,0.7259814143180847,0.006380736827850342,0.2648910880088806,0.9146206974983215,0.16207599639892578,0.030628174543380737,0.11839425563812256,0.006799459457397461,0.000819087028503418,0.00010704487067414448
1890,7,0.00010544762335484847,0.12889719009399414,0.010757356882095337,0.7206454277038574,0.09172683954238892,0.5128502249717712,0.9504765272140503,0.526096522808075,0.43379223346710205,0.045010775327682495,0.57390296459198,0.4088350832462311,0.11762315034866333,0.4523947834968567,0.04343444108963013,0.2771940231323242,0.04317981004714966,0.0016354024410247803,0.21799659729003906,0.12294241786003113,0.45531201362609863,0.15815940499305725
1891,10,0.00010544762335484847,0.8741214275360107,0.32418131828308105,0.5819948315620422,0.17338314652442932,0.742746114730835,0.8699756860733032,0.20043149590492249,0.1572932004928589,0.9276218414306641,0.5116233229637146,0.3200278878211975,0.2888098359107971,0.27575844526290894,0.0968102216720581,0.49687090516090393,0.2835823893547058,0.17178916931152344,0.15803539752960205,0.20339885354042053,0.05276632308959961,0.22980603575706482
1892,8,0.00010544762335484847,0.8761422634124756,0.5058576464653015,0.2549709975719452,0.43618541955947876,0.8236327171325684,0.6027639508247375,0.9026634693145752,0.7125662565231323,0.6240501403808594,0.4455305337905884,0.26049378514289856,0.27849280834198,0.24058714509010315,0.3369711935520172,0.17519688606262207,0.4939310848712921,0.1942281723022461,0.3108055591583252,0.27888208627700806,0.19583779573440552,0.0909237265586853
1893,15,0.21813800930976868,0.06175711750984192,0.3241405487060547,0.027325361967086792,0.0004793703556060791,0.1503150463104248,0.4631340503692627,0.32950547337532043,0.11053380370140076,0.06803059577941895,0.12746793031692505,0.17805296182632446,0.02802330255508423,0.13784319162368774,0.7449017763137817,0.054459959268569946,0.09684640169143677,0.14322471618652344,0.0001064566386048682,0.2001783549785614,0.2834681272506714,0.7284605503082275
1894,8,0.7686803340911865,0.48933273553848267,0.24098771810531616,0.14090901613235474,0.5281035900115967,0.5751117467880249,0.00010557602217886597,0.7713399529457092,0.32219091057777405,0.7379391193389893,0.6071727275848389,0.44013121724128723,0.1982308030128479,0.01084989309310913,0.04210585355758667,0.19368168711662292,0.34230732917785645,0.2669811248779297,0.3263813555240631,0.2732575535774231,0.07414859533309937,0.3195118308067322
1895,4,0.3031277060508728,0.043361812829971313,0.00010548222053330392,0.9686908721923828,0.30001312494277954,0.6327227354049683,0.011128544807434082,0.018311262130737305,0.1727222204208374,0.057952553033828735,0.05231606960296631,0.35630637407302856,0.007937043905258179,0.1506834626197815,0.040971606969833374,0.03368324041366577,0.31764429807662964,0.14254727959632874,0.0001404285430908203,0.0004850924015045166,0.042725592851638794,0.16169878840446472
1896,17,0.3402339220046997,0.33155080676078796,0.1324155628681183,0.3836763799190521,0.3997042775154114,0.36980175971984863,0.30367201566696167,0.0847109854221344,0.28702083230018616,0.3464283347129822,0.10171109437942505,0.4031082093715668,0.6963286399841309,0.00010589274461381137,0.3627798557281494,0.8926589488983154,0.9314194321632385,0.5346978902816772,0.4260098338127136,0.685889482498169,0.6130844354629517,0.24049949645996094
1897,22,0.12256187200546265,0.4616146683692932,0.0026650726795196533,0.08196127414703369,0.005505800247192383,0.0683133602142334,0.09661364555358887,0.16071507334709167,0.003321141004562378,0.0013148486614227295,0.31703370809555054,0.0014109909534454346,0.00010581925016595051,0.0006754696369171143,0.06857749819755554,0.050851970911026,0.09406676888465881,0.0058827996253967285,0.2922289967536926,0.00045880675315856934,0.004640758037567139,0.8876170516014099
1898,13,0.4957178831100464,0.44736364483833313,0.28572648763656616,0.1733013391494751,0.12827643752098083,0.060017675161361694,0.21733760833740234,0.3619018793106079,0.2165113389492035,0.1812819540500641,0.352500855922699,0.8451751470565796,0.9344167709350586,0.6984233856201172,0.00010597670188872144,0.5863829255104065,0.08856120705604553,0.4882538318634033,0.795581042766571,0.31563642621040344,0.3473915457725525,0.2225208282470703
1899,17,0.4783952832221985,0.3506602644920349,0.4168403148651123,0.23006078600883484,0.018598943948745728,0.3612256646156311,0.2723199725151062,0.3241082429885864,0.2160157561302185,0.3742961585521698,0.08729583024978638,0.005993515253067017,0.7216846346855164,0.6890749335289001,0.3268687129020691,0.05015301704406738,0.8502693176269531,0.00010631044278852642,0.46197742223739624,0.76910001039505,0.0010423064231872559,0.6397787928581238
1900,8,0.00010544762335484847,0.9221289157867432,0.33276766538619995,0.356995165348053,0.9236738681793213,0.606260359287262,0.7577642202377319,0.9279472827911377,0.5913099050521851,0.6253629326820374,0.6935551166534424,0.17746207118034363,0.32751384377479553,0.32895636558532715,0.017180144786834717,0.36654192209243774,0.18639656901359558,0.40001922845840454,0.05482056736946106,0.17543089389801025,0.34886878728866577,0.3414449095726013
1901,2,0.6541260480880737,0.9329923391342163,0.00010548222053330392,0.74137943983078,0.5221459269523621,0.03811505436897278,0.8023759722709656,0.9106912612915039,0.4422033727169037,0.38630521297454834,0.5248472690582275,0.334703654050827,0.22006022930145264,0.046989232301712036,0.4212990999221802,0.304330050945282,0.10631170868873596,0.42177867889404297,0.27677085995674133,0.15958940982818604,0.22189724445343018,0.5174821615219116
1902,21,0.26568692922592163,0.45359641313552856,0.11008995771408081,0.06143864989280701,0.14725902676582336,0.3359707295894623,0.41035959124565125,0.37362879514694214,0.08555158972740173,0.11958900094032288,0.30739471316337585,0.009371459484100342,0.00010581925016595051,0.037902265787124634,0.013172566890716553,0.44829830527305603,0.09571921825408936,0.680424690246582,0.023057669401168823,0.011520713567733765,0.9349258542060852,0.779125452041626
1903,21,0.3517913818359375,0.4324151873588562,0.04978016018867493,0.006078541278839111,0.2649674117565155,0.44889941811561584,0.35843032598495483,0.4361962378025055,0.06335541605949402,0.16793447732925415,0.001580744981765747,0.8243999481201172,0.25366586446762085,0.5764467716217041,0.0974402129650116,0.637594997882843,0.03917410969734192,0.27284061908721924,0.6014933586120605,0.00010662509885150939,0.8422411680221558,0.07879766821861267
1904,17,0.4866929054260254,0.3827242851257324,0.29955023527145386,0.4333585798740387,0.34687575697898865,0.28822627663612366,0.08106708526611328,0.2363150417804718,0.35503509640693665,0.28634122014045715,0.2743900418281555,0.21536904573440552,0.02208748459815979,0.402811199426651,0.6557641625404358,0.6056872010231018,0.8460888862609863,0.7560789585113525,0.16292458772659302,0.00010662509885150939,0.7708661556243896,0.8205926418304443
1905,10,0.24651777744293213,0.028739064931869507,0.015282809734344482,0.000504612922668457,0.027186334133148193,0.00010554894106462598,0.002750992774963379,0.0647958517074585,0.021538108587265015,0.6967158913612366,0.3458617925643921,0.24345925450325012,0.04686287045478821,0.3761363625526428,0.06863272190093994,0.0020371973514556885,0.001749485731124878,0.003083169460296631,0.08133548498153687,0.06247931718826294,0.013977289199829102,0.29818016290664673
1906,8,0.20435023307800293,0.2591739296913147,0.05865231156349182,0.0986749529838562,0.8300327062606812,0.5504335165023804,0.00010557602217886597,0.9410240650177002,0.17075398564338684,0.23011380434036255,0.07896709442138672,0.1183946430683136,0.06395000219345093,0.019691109657287598,0.004475384950637817,0.02209267020225525,0.003811448812484741,0.35261672735214233,0.3248654901981354,0.13289815187454224,0.0015712082386016846,0.12955904006958008
1907,8,0.9457430243492126,0.8755979537963867,0.00010548222053330392,0.3765379786491394,0.20427441596984863,0.6477389335632324,0.7626867294311523,0.9610962271690369,0.8956238031387329,0.8470310568809509,0.32728493213653564,0.2885529100894928,0.32577064633369446,0.40823182463645935,0.07001921534538269,0.45144128799438477,0.015313208103179932,0.2317558228969574,0.33388614654541016,0.23632025718688965,0.17985141277313232,0.1375797986984253
1908,14,0.3794039189815521,0.40094509720802307,0.006379753351211548,0.1512332558631897,0.44211578369140625,0.39504438638687134,0.050824910402297974,0.2058330774307251,0.07935243844985962,0.0795033872127533,0.3274926543235779,0.022495120763778687,0.5042378306388855,0.787532389163971,0.03356051445007324,0.2500843107700348,0.6269996166229248,0.5331277251243591,0.0001064566386048682,0.02004912495613098,0.6946417689323425,0.3890809118747711
1909,5,0.21193993091583252,0.35360270738601685,0.6079910397529602,0.2926594316959381,0.9214487075805664,0.8660144805908203,0.24154192209243774,0.2974785268306732,0.9027845859527588,0.00010567715798970312,0.24420949816703796,0.2916772663593292,0.003548532724380493,0.33069348335266113,0.2601158618927002,0.09848490357398987,0.0662388801574707,0.32848864793777466,0.23032191395759583,0.33677247166633606,0.21945446729660034,0.4283038079738617
