,pass
155244,0.0
155245,0.0
155246,1.0
155247,1.0
155248,1.0
155249,1.0
155250,1.0
155251,1.0
155252,1.0
155253,1.0
155254,1.0
155255,1.0
155256,1.0
155257,1.0
155258,1.0
155259,1.0
155260,1.0
155261,1.0
155262,1.0
155263,1.0
155264,1.0
155265,1.0
155266,1.0
155267,0.0
155268,0.0
155269,0.0
155270,0.0
155271,0.0
155272,0.0
155273,0.0
155274,0.0
155275,1.0
155276,1.0
155277,1.0
155278,1.0
155279,1.0
155280,1.0
155281,1.0
155282,1.0
155283,1.0
155284,1.0
155285,1.0
155286,1.0
155287,1.0
155288,1.0
155289,1.0
155290,1.0
155291,1.0
155292,1.0
155293,1.0
155294,1.0
155295,1.0
155296,0.0
155297,0.0
155298,0.0
155299,0.0
155300,0.0
155301,0.0
155302,0.0
155303,0.0
155304,0.0
155305,0.0
155306,0.0
155307,0.0
155308,0.0
155309,0.0
155310,0.0
155311,0.0
155312,0.0
155313,0.0
155314,0.0
155315,0.0
155316,0.0
155317,0.0
155318,0.0
155319,0.0
155320,1.0
155321,1.0
155322,1.0
155323,1.0
155324,1.0
155325,1.0
155326,1.0
155327,1.0
155328,1.0
155329,1.0
155330,1.0
155331,1.0
155332,1.0
155333,1.0
155334,1.0
155335,1.0
155336,1.0
155337,1.0
155338,1.0
155339,1.0
155340,1.0
155341,0.0
155342,0.0
155343,0.0
155344,0.0
155345,0.0
155346,0.0
155347,0.0
155348,0.0
155349,0.0
155350,0.0
155351,0.0
155352,0.0
155353,0.0
155354,0.0
155355,0.0
155356,0.0
155357,0.0
155358,0.0
155359,0.0
155360,0.0
155361,0.0
155362,0.0
155363,0.0
155364,0.0
155365,0.0
155366,0.0
155367,0.0
155368,0.0
155369,0.0
155370,0.0
155371,0.0
155372,0.0
155373,1.0
155374,1.0
155375,1.0
155376,1.0
155377,1.0
155378,1.0
155379,1.0
155380,1.0
155381,1.0
155382,1.0
155383,1.0
155384,1.0
155385,1.0
155386,1.0
155387,1.0
155388,1.0
155389,1.0
155390,1.0
155391,1.0
155392,1.0
155393,1.0
155394,0.0
155395,0.0
155396,0.0
155397,0.0
155398,0.0
155399,0.0
155400,0.0
155401,0.0
155402,0.0
155403,0.0
155404,0.0
155405,0.0
155406,0.0
155407,0.0
155408,0.0
155409,0.0
155410,0.0
155411,1.0
155412,1.0
155413,1.0
155414,1.0
155415,1.0
155416,1.0
155417,1.0
155418,1.0
155419,1.0
155420,1.0
155421,1.0
155422,1.0
155423,1.0
155424,1.0
155425,1.0
155426,1.0
155427,1.0
155428,1.0
155429,1.0
155430,1.0
155431,1.0
155432,0.0
155433,0.0
155434,0.0
155435,0.0
155436,0.0
155437,0.0
155438,0.0
155439,0.0
155440,0.0
155441,0.0
155442,0.0
155443,0.0
155444,0.0
155445,0.0
155446,0.0
155447,0.0
155448,0.0
155449,0.0
155450,0.0
155451,0.0
155452,0.0
155453,0.0
155454,0.0
155455,0.0
155456,0.0
155457,0.0
155458,0.0
155459,0.0
155460,0.0
155461,1.0
155462,1.0
155463,1.0
155464,1.0
155465,1.0
155466,1.0
155467,1.0
155468,1.0
155469,1.0
155470,1.0
155471,1.0
155472,1.0
155473,1.0
155474,1.0
155475,1.0
155476,1.0
155477,1.0
155478,1.0
155479,1.0
155480,1.0
155481,1.0
155482,0.0
155483,0.0
155484,0.0
155485,0.0
155486,0.0
155487,0.0
155488,0.0
155489,0.0
155490,0.0
155491,0.0
155492,0.0
155493,0.0
155494,0.0
155495,0.0
155496,0.0
155497,0.0
155498,0.0
155499,0.0
155500,1.0
155501,1.0
155502,1.0
155503,1.0
155504,1.0
155505,1.0
155506,1.0
155507,1.0
155508,1.0
155509,1.0
155510,1.0
155511,1.0
155512,1.0
155513,1.0
155514,1.0
155515,1.0
155516,1.0
155517,1.0
155518,1.0
155519,1.0
155520,1.0
155521,0.0
155522,0.0
155523,0.0
155524,0.0
155525,0.0
155526,0.0
155527,0.0
155528,0.0
155529,0.0
155530,0.0
155531,0.0
155532,0.0
155533,0.0
155534,0.0
155535,0.0
155536,0.0
155537,1.0
155538,1.0
155539,1.0
155540,1.0
155541,1.0
155542,1.0
155543,1.0
155544,1.0
155545,1.0
155546,1.0
155547,1.0
155548,1.0
155549,1.0
155550,1.0
155551,1.0
155552,1.0
155553,1.0
155554,1.0
155555,1.0
155556,1.0
155557,1.0
155558,0.0
155559,0.0
155560,0.0
155561,0.0
155562,0.0
155563,0.0
155564,0.0
155565,0.0
155566,0.0
155567,0.0
155568,0.0
155569,0.0
155570,0.0
155571,0.0
155572,0.0
155573,0.0
155574,0.0
155575,0.0
155576,0.0
155577,0.0
155578,0.0
155579,0.0
155580,0.0
155581,0.0
155582,0.0
155583,0.0
155584,0.0
155585,1.0
155586,1.0
155587,1.0
155588,1.0
155589,1.0
155590,1.0
155591,1.0
155592,1.0
155593,1.0
155594,1.0
155595,1.0
155596,1.0
155597,1.0
155598,1.0
155599,1.0
155600,1.0
155601,1.0
155602,1.0
155603,1.0
155604,1.0
155605,1.0
155606,0.0
155607,0.0
155608,0.0
155609,0.0
155610,0.0
155611,0.0
155612,0.0
155613,0.0
155614,0.0
155615,0.0
155616,0.0
155617,1.0
155618,1.0
155619,1.0
155620,1.0
155621,1.0
155622,1.0
155623,1.0
155624,1.0
155625,1.0
155626,1.0
155627,1.0
155628,1.0
155629,1.0
155630,1.0
155631,1.0
155632,1.0
155633,1.0
155634,1.0
155635,1.0
155636,1.0
155637,1.0
155638,0.0
155639,0.0
155640,0.0
155641,0.0
155642,0.0
155643,0.0
155644,0.0
155645,0.0
155646,0.0
155647,0.0
155648,0.0
155649,0.0
155650,0.0
155651,0.0
155652,0.0
155653,0.0
155654,0.0
155655,0.0
155656,0.0
155657,0.0
155658,0.0
155659,0.0
155660,0.0
155661,0.0
155662,0.0
155663,0.0
155664,0.0
155665,0.0
155666,0.0
155667,0.0
155668,0.0
155669,0.0
155670,0.0
155671,0.0
155672,1.0
155673,1.0
155674,1.0
155675,1.0
155676,1.0
155677,1.0
155678,1.0
155679,1.0
155680,1.0
155681,1.0
155682,1.0
155683,1.0
155684,1.0
155685,1.0
155686,1.0
155687,1.0
155688,1.0
155689,1.0
155690,1.0
155691,1.0
155692,1.0
155693,0.0
155694,0.0
155695,0.0
155696,0.0
155697,0.0
155698,0.0
155699,0.0
155700,1.0
155701,1.0
155702,1.0
155703,1.0
155704,1.0
155705,1.0
155706,1.0
155707,1.0
155708,1.0
155709,1.0
155710,1.0
155711,1.0
155712,1.0
155713,1.0
155714,1.0
155715,1.0
155716,1.0
155717,1.0
155718,1.0
155719,1.0
155720,1.0
155721,0.0
155722,0.0
155723,0.0
155724,0.0
155725,0.0
155726,0.0
155727,0.0
155728,0.0
155729,0.0
155730,0.0
155731,0.0
155732,0.0
155733,0.0
155734,0.0
155735,0.0
155736,0.0
155737,0.0
155738,0.0
155739,0.0
155740,0.0
155741,0.0
155742,0.0
155743,0.0
155744,0.0
155745,0.0
155746,0.0
155747,0.0
155748,0.0
155749,0.0
155750,0.0
155751,0.0
155752,1.0
155753,1.0
155754,1.0
155755,1.0
155756,1.0
155757,1.0
155758,1.0
155759,1.0
155760,1.0
155761,1.0
155762,1.0
155763,1.0
155764,1.0
155765,1.0
155766,1.0
155767,1.0
155768,1.0
155769,1.0
155770,1.0
155771,1.0
155772,1.0
155773,0.0
155774,0.0
155775,0.0
155776,0.0
155777,0.0
155778,0.0
155779,0.0
155780,0.0
155781,0.0
155782,0.0
155783,0.0
155784,0.0
155785,0.0
155786,0.0
155787,0.0
155788,0.0
155789,0.0
155790,1.0
155791,1.0
155792,1.0
155793,1.0
155794,1.0
155795,1.0
155796,1.0
155797,1.0
155798,1.0
155799,1.0
155800,1.0
155801,1.0
155802,1.0
155803,1.0
155804,1.0
155805,1.0
155806,1.0
155807,1.0
155808,1.0
155809,1.0
155810,1.0
155811,0.0
155812,0.0
155813,0.0
155814,0.0
155815,0.0
155816,0.0
155817,0.0
155818,0.0
155819,0.0
155820,0.0
155821,1.0
155822,1.0
155823,1.0
155824,1.0
155825,1.0
155826,1.0
155827,1.0
155828,1.0
155829,1.0
155830,1.0
155831,1.0
155832,1.0
155833,1.0
155834,1.0
155835,1.0
155836,1.0
155837,1.0
155838,1.0
155839,1.0
155840,1.0
155841,1.0
155842,0.0
155843,0.0
155844,0.0
155845,0.0
155846,0.0
155847,0.0
155848,0.0
155849,0.0
155850,0.0
155851,0.0
155852,0.0
155853,0.0
155854,0.0
155855,0.0
155856,0.0
155857,0.0
155858,0.0
155859,0.0
155860,0.0
155861,0.0
155862,0.0
155863,1.0
155864,1.0
155865,1.0
155866,1.0
155867,1.0
155868,1.0
155869,1.0
155870,1.0
155871,1.0
155872,1.0
155873,1.0
155874,1.0
155875,1.0
155876,1.0
155877,1.0
155878,1.0
155879,1.0
155880,1.0
155881,1.0
155882,1.0
155883,1.0
155884,0.0
155885,0.0
155886,0.0
155887,0.0
155888,0.0
155889,0.0
155890,0.0
155891,0.0
155892,0.0
155893,0.0
155894,0.0
155895,0.0
155896,0.0
155897,0.0
155898,0.0
155899,0.0
155900,0.0
155901,0.0
155902,0.0
155903,0.0
155904,0.0
155905,0.0
155906,0.0
155907,0.0
155908,0.0
155909,0.0
155910,0.0
155911,0.0
155912,0.0
155913,1.0
155914,1.0
155915,1.0
155916,1.0
155917,1.0
155918,1.0
155919,1.0
155920,1.0
155921,1.0
155922,1.0
155923,1.0
155924,1.0
155925,1.0
155926,1.0
155927,1.0
155928,1.0
155929,1.0
155930,1.0
155931,1.0
155932,1.0
155933,1.0
155934,0.0
155935,0.0
155936,0.0
155937,0.0
155938,0.0
155939,0.0
155940,0.0
155941,0.0
155942,0.0
155943,0.0
155944,0.0
155945,0.0
155946,1.0
155947,1.0
155948,1.0
155949,1.0
155950,1.0
155951,1.0
155952,1.0
155953,1.0
155954,1.0
155955,1.0
155956,1.0
155957,1.0
155958,1.0
155959,1.0
155960,1.0
155961,1.0
155962,1.0
155963,1.0
155964,1.0
155965,1.0
155966,1.0
155967,0.0
155968,0.0
155969,0.0
155970,0.0
155971,0.0
155972,0.0
155973,0.0
155974,0.0
155975,0.0
155976,0.0
155977,0.0
155978,0.0
155979,0.0
155980,0.0
155981,0.0
155982,0.0
155983,0.0
155984,0.0
155985,0.0
155986,0.0
155987,0.0
155988,0.0
155989,0.0
155990,0.0
155991,0.0
155992,0.0
155993,0.0
155994,1.0
155995,1.0
155996,1.0
155997,1.0
155998,1.0
155999,1.0
156000,1.0
156001,1.0
156002,1.0
156003,1.0
156004,1.0
156005,1.0
156006,1.0
156007,1.0
156008,1.0
156009,1.0
156010,1.0
156011,1.0
156012,1.0
156013,1.0
156014,1.0
156015,0.0
156016,0.0
156017,0.0
156018,0.0
156019,0.0
156020,0.0
156021,0.0
156022,0.0
156023,0.0
156024,0.0
156025,0.0
156026,0.0
156027,0.0
156028,0.0
156029,0.0
156030,0.0
156031,0.0
156032,0.0
156033,0.0
156034,0.0
156035,0.0
156036,0.0
156037,0.0
156038,0.0
156039,0.0
156040,0.0
156041,0.0
156042,0.0
156043,0.0
156044,0.0
156045,0.0
156046,0.0
156047,1.0
156048,1.0
156049,1.0
156050,1.0
156051,1.0
156052,1.0
156053,1.0
156054,1.0
156055,1.0
156056,1.0
156057,1.0
156058,1.0
156059,1.0
156060,1.0
156061,1.0
156062,1.0
156063,1.0
156064,1.0
156065,1.0
156066,1.0
156067,1.0
156068,0.0
156069,0.0
156070,0.0
156071,0.0
156072,1.0
156073,1.0
156074,1.0
156075,1.0
156076,1.0
156077,1.0
156078,1.0
156079,1.0
156080,1.0
156081,1.0
156082,1.0
156083,1.0
156084,1.0
156085,1.0
156086,1.0
156087,1.0
156088,1.0
156089,1.0
156090,1.0
156091,1.0
156092,1.0
156093,0.0
156094,0.0
156095,0.0
156096,0.0
156097,0.0
156098,0.0
156099,0.0
156100,0.0
156101,0.0
156102,0.0
156103,0.0
156104,0.0
156105,0.0
156106,0.0
156107,0.0
156108,0.0
156109,0.0
156110,0.0
156111,0.0
156112,0.0
156113,0.0
156114,0.0
156115,0.0
156116,0.0
156117,0.0
156118,0.0
156119,0.0
156120,0.0
156121,0.0
156122,1.0
156123,1.0
156124,1.0
156125,1.0
156126,1.0
156127,1.0
156128,1.0
156129,1.0
156130,1.0
156131,1.0
156132,1.0
156133,1.0
156134,1.0
156135,1.0
156136,1.0
156137,1.0
156138,1.0
156139,1.0
156140,1.0
156141,1.0
156142,1.0
156143,0.0
156144,0.0
156145,0.0
156146,0.0
156147,0.0
156148,0.0
156149,0.0
156150,0.0
156151,0.0
156152,0.0
156153,0.0
156154,0.0
156155,0.0
156156,0.0
156157,0.0
156158,0.0
156159,0.0
156160,0.0
156161,0.0
156162,0.0
156163,0.0
156164,0.0
156165,0.0
156166,0.0
156167,0.0
156168,0.0
156169,1.0
156170,1.0
156171,1.0
156172,1.0
156173,1.0
156174,1.0
156175,1.0
156176,1.0
156177,1.0
156178,1.0
156179,1.0
156180,1.0
156181,1.0
156182,1.0
156183,1.0
156184,1.0
156185,1.0
156186,1.0
156187,1.0
156188,1.0
156189,1.0
156190,0.0
156191,0.0
156192,0.0
156193,0.0
156194,0.0
156195,0.0
156196,0.0
156197,0.0
156198,0.0
156199,0.0
156200,0.0
156201,0.0
156202,0.0
156203,1.0
156204,1.0
156205,1.0
156206,1.0
156207,1.0
156208,1.0
156209,1.0
156210,1.0
156211,1.0
156212,1.0
156213,1.0
156214,1.0
156215,1.0
156216,1.0
156217,1.0
156218,1.0
156219,1.0
156220,1.0
156221,1.0
156222,1.0
156223,1.0
156224,0.0
156225,0.0
156226,0.0
156227,0.0
156228,0.0
156229,0.0
156230,0.0
156231,0.0
156232,0.0
156233,0.0
156234,0.0
156235,0.0
156236,0.0
156237,0.0
156238,0.0
156239,0.0
156240,0.0
156241,0.0
156242,0.0
156243,0.0
156244,1.0
156245,1.0
156246,1.0
156247,1.0
156248,1.0
156249,1.0
156250,1.0
156251,1.0
156252,1.0
156253,1.0
156254,1.0
156255,1.0
156256,1.0
156257,1.0
156258,1.0
156259,1.0
156260,1.0
156261,1.0
156262,1.0
156263,1.0
156264,1.0
156265,0.0
156266,0.0
156267,0.0
156268,0.0
156269,0.0
156270,0.0
156271,0.0
156272,0.0
156273,0.0
156274,0.0
156275,0.0
156276,0.0
156277,0.0
156278,0.0
156279,0.0
156280,0.0
156281,0.0
156282,0.0
156283,0.0
156284,0.0
156285,0.0
156286,0.0
156287,0.0
156288,0.0
156289,0.0
156290,0.0
156291,0.0
156292,0.0
156293,0.0
156294,0.0
156295,0.0
156296,0.0
156297,0.0
156298,0.0
156299,0.0
156300,1.0
156301,1.0
156302,1.0
156303,1.0
156304,1.0
156305,1.0
156306,1.0
156307,1.0
156308,1.0
156309,1.0
156310,1.0
156311,1.0
156312,1.0
156313,1.0
156314,1.0
156315,1.0
156316,1.0
156317,1.0
156318,1.0
156319,1.0
156320,1.0
156321,0.0
156322,0.0
156323,0.0
156324,0.0
156325,0.0
156326,0.0
156327,0.0
156328,0.0
156329,0.0
156330,0.0
156331,0.0
156332,0.0
156333,0.0
156334,0.0
156335,0.0
156336,0.0
156337,0.0
156338,0.0
156339,1.0
156340,1.0
156341,1.0
156342,1.0
156343,1.0
156344,1.0
156345,1.0
156346,1.0
156347,1.0
156348,1.0
156349,1.0
156350,1.0
156351,1.0
156352,1.0
156353,1.0
156354,1.0
156355,1.0
156356,1.0
156357,1.0
156358,1.0
156359,1.0
156360,0.0
156361,0.0
156362,0.0
156363,0.0
156364,0.0
156365,0.0
156366,0.0
156367,0.0
156368,0.0
156369,0.0
156370,0.0
156371,0.0
156372,0.0
156373,0.0
156374,0.0
156375,0.0
156376,1.0
156377,1.0
156378,1.0
156379,1.0
156380,1.0
156381,1.0
156382,1.0
156383,1.0
156384,1.0
156385,1.0
156386,1.0
156387,1.0
156388,1.0
156389,1.0
156390,1.0
156391,1.0
156392,1.0
156393,1.0
156394,1.0
156395,1.0
156396,1.0
156397,0.0
156398,0.0
156399,0.0
156400,0.0
156401,0.0
156402,0.0
156403,0.0
156404,0.0
156405,0.0
156406,0.0
156407,0.0
156408,0.0
156409,0.0
156410,0.0
156411,0.0
156412,1.0
156413,1.0
156414,1.0
156415,1.0
156416,1.0
156417,1.0
156418,1.0
156419,1.0
156420,1.0
156421,1.0
156422,1.0
156423,1.0
156424,1.0
156425,1.0
156426,1.0
156427,1.0
156428,1.0
156429,1.0
156430,1.0
156431,1.0
156432,1.0
156433,0.0
156434,0.0
156435,0.0
156436,0.0
156437,0.0
156438,0.0
156439,0.0
156440,0.0
156441,0.0
156442,0.0
156443,0.0
156444,0.0
156445,0.0
156446,0.0
156447,0.0
156448,0.0
156449,0.0
156450,0.0
156451,0.0
156452,0.0
156453,0.0
156454,0.0
156455,0.0
156456,0.0
156457,0.0
156458,0.0
156459,0.0
156460,0.0
156461,1.0
156462,1.0
156463,1.0
156464,1.0
156465,1.0
156466,1.0
156467,1.0
156468,1.0
156469,1.0
156470,1.0
156471,1.0
156472,1.0
156473,1.0
156474,1.0
156475,1.0
156476,1.0
156477,1.0
156478,1.0
156479,1.0
156480,1.0
156481,1.0
156482,0.0
156483,0.0
156484,0.0
156485,0.0
156486,0.0
156487,0.0
156488,0.0
156489,0.0
156490,0.0
156491,0.0
156492,0.0
156493,0.0
156494,0.0
156495,0.0
156496,0.0
156497,0.0
156498,1.0
156499,1.0
156500,1.0
156501,1.0
156502,1.0
156503,1.0
156504,1.0
156505,1.0
156506,1.0
156507,1.0
156508,1.0
156509,1.0
156510,1.0
156511,1.0
156512,1.0
156513,1.0
156514,1.0
156515,1.0
156516,1.0
156517,1.0
156518,1.0
156519,0.0
156520,0.0
156521,0.0
156522,0.0
156523,0.0
156524,0.0
156525,0.0
156526,0.0
156527,0.0
156528,0.0
156529,0.0
156530,0.0
156531,0.0
156532,0.0
156533,0.0
156534,0.0
156535,0.0
156536,0.0
156537,0.0
156538,0.0
156539,0.0
156540,0.0
156541,0.0
156542,0.0
156543,0.0
156544,0.0
156545,0.0
156546,0.0
156547,0.0
156548,0.0
156549,0.0
156550,0.0
156551,0.0
156552,0.0
156553,0.0
156554,0.0
156555,1.0
156556,1.0
156557,1.0
156558,1.0
156559,1.0
156560,1.0
156561,1.0
156562,1.0
156563,1.0
156564,1.0
156565,1.0
156566,1.0
156567,1.0
156568,1.0
156569,1.0
156570,1.0
156571,1.0
156572,1.0
156573,1.0
156574,1.0
156575,1.0
156576,0.0
156577,0.0
156578,0.0
156579,0.0
156580,0.0
156581,1.0
156582,1.0
156583,1.0
156584,1.0
156585,1.0
156586,1.0
156587,1.0
156588,1.0
156589,1.0
156590,1.0
156591,1.0
156592,1.0
156593,1.0
156594,1.0
156595,1.0
156596,1.0
156597,1.0
156598,1.0
156599,1.0
156600,1.0
156601,1.0
156602,0.0
156603,0.0
156604,0.0
156605,0.0
156606,0.0
156607,0.0
156608,0.0
156609,0.0
156610,0.0
156611,0.0
156612,0.0
156613,0.0
156614,0.0
156615,0.0
156616,0.0
156617,0.0
156618,0.0
156619,0.0
156620,0.0
156621,0.0
156622,0.0
156623,0.0
156624,0.0
156625,0.0
156626,0.0
156627,0.0
156628,0.0
156629,0.0
156630,0.0
156631,0.0
156632,0.0
156633,0.0
156634,0.0
156635,0.0
156636,1.0
156637,1.0
156638,1.0
156639,1.0
156640,1.0
156641,1.0
156642,1.0
156643,1.0
156644,1.0
156645,1.0
156646,1.0
156647,1.0
156648,1.0
156649,1.0
156650,1.0
156651,1.0
156652,1.0
156653,1.0
156654,1.0
156655,1.0
156656,1.0
156657,0.0
156658,0.0
156659,0.0
156660,0.0
156661,0.0
156662,0.0
156663,0.0
156664,0.0
156665,0.0
156666,0.0
156667,0.0
156668,0.0
156669,0.0
156670,0.0
156671,0.0
156672,0.0
156673,0.0
156674,1.0
156675,1.0
156676,1.0
156677,1.0
156678,1.0
156679,1.0
156680,1.0
156681,1.0
156682,1.0
156683,1.0
156684,1.0
156685,1.0
156686,1.0
156687,1.0
156688,1.0
156689,1.0
156690,1.0
156691,1.0
156692,1.0
156693,1.0
156694,1.0
156695,0.0
156696,0.0
156697,0.0
156698,0.0
156699,0.0
156700,0.0
156701,0.0
156702,0.0
156703,0.0
156704,0.0
156705,1.0
156706,1.0
156707,1.0
156708,1.0
156709,1.0
156710,1.0
156711,1.0
156712,1.0
156713,1.0
156714,1.0
156715,1.0
156716,1.0
156717,1.0
156718,1.0
156719,1.0
156720,1.0
156721,1.0
156722,1.0
156723,1.0
156724,1.0
156725,1.0
156726,0.0
156727,0.0
156728,0.0
156729,0.0
156730,0.0
156731,0.0
156732,0.0
156733,0.0
156734,0.0
156735,0.0
156736,0.0
156737,0.0
156738,0.0
156739,0.0
156740,0.0
156741,0.0
156742,0.0
156743,0.0
156744,0.0
156745,0.0
156746,0.0
156747,0.0
156748,0.0
156749,0.0
156750,0.0
156751,0.0
156752,0.0
156753,0.0
156754,0.0
156755,0.0
156756,0.0
156757,0.0
156758,0.0
156759,0.0
156760,0.0
156761,0.0
156762,1.0
156763,1.0
156764,1.0
156765,1.0
156766,1.0
156767,1.0
156768,1.0
156769,1.0
156770,1.0
156771,1.0
156772,1.0
156773,1.0
156774,1.0
156775,1.0
156776,1.0
156777,1.0
156778,1.0
156779,1.0
156780,1.0
156781,1.0
156782,1.0
156783,0.0
156784,0.0
156785,0.0
156786,0.0
156787,0.0
156788,0.0
156789,0.0
156790,0.0
156791,0.0
156792,0.0
156793,0.0
156794,0.0
156795,0.0
156796,0.0
156797,0.0
156798,0.0
156799,0.0
156800,0.0
156801,0.0
156802,0.0
156803,0.0
156804,0.0
156805,0.0
156806,0.0
156807,1.0
156808,1.0
156809,1.0
156810,1.0
156811,1.0
156812,1.0
156813,1.0
156814,1.0
156815,1.0
156816,1.0
156817,1.0
156818,1.0
156819,1.0
156820,1.0
156821,1.0
156822,1.0
156823,1.0
156824,1.0
156825,1.0
156826,1.0
156827,1.0
156828,0.0
156829,0.0
156830,0.0
156831,0.0
156832,0.0
156833,0.0
156834,0.0
156835,0.0
156836,0.0
156837,0.0
156838,0.0
156839,0.0
156840,0.0
156841,0.0
156842,0.0
156843,0.0
156844,0.0
156845,1.0
156846,1.0
156847,1.0
156848,1.0
156849,1.0
156850,1.0
156851,1.0
156852,1.0
156853,1.0
156854,1.0
156855,1.0
156856,1.0
156857,1.0
156858,1.0
156859,1.0
156860,1.0
156861,1.0
156862,1.0
156863,1.0
156864,1.0
156865,1.0
156866,0.0
156867,0.0
156868,0.0
156869,0.0
156870,0.0
156871,0.0
156872,0.0
156873,0.0
156874,0.0
156875,0.0
156876,0.0
156877,0.0
156878,0.0
156879,0.0
156880,0.0
156881,0.0
156882,0.0
156883,0.0
156884,0.0
156885,0.0
156886,0.0
156887,1.0
156888,1.0
156889,1.0
156890,1.0
156891,1.0
156892,1.0
156893,1.0
156894,1.0
156895,1.0
156896,1.0
156897,1.0
156898,1.0
156899,1.0
156900,1.0
156901,1.0
156902,1.0
156903,1.0
156904,1.0
156905,1.0
156906,1.0
156907,1.0
156908,0.0
156909,0.0
156910,0.0
156911,0.0
156912,0.0
156913,0.0
156914,0.0
156915,0.0
156916,0.0
156917,0.0
156918,0.0
156919,0.0
156920,1.0
156921,1.0
156922,1.0
156923,1.0
156924,1.0
156925,1.0
156926,1.0
156927,1.0
156928,1.0
156929,1.0
156930,1.0
156931,1.0
156932,1.0
156933,1.0
156934,1.0
156935,1.0
156936,1.0
156937,1.0
156938,1.0
156939,1.0
156940,1.0
156941,0.0
156942,0.0
156943,0.0
156944,0.0
156945,0.0
156946,0.0
156947,0.0
156948,0.0
156949,0.0
156950,0.0
156951,0.0
156952,0.0
156953,0.0
156954,0.0
156955,0.0
156956,0.0
156957,0.0
156958,0.0
156959,0.0
156960,0.0
156961,0.0
156962,0.0
156963,0.0
156964,0.0
156965,0.0
156966,0.0
156967,0.0
156968,0.0
156969,0.0
156970,1.0
156971,1.0
156972,1.0
156973,1.0
156974,1.0
156975,1.0
156976,1.0
156977,1.0
156978,1.0
156979,1.0
156980,1.0
156981,1.0
156982,1.0
156983,1.0
156984,1.0
156985,1.0
156986,1.0
156987,1.0
156988,1.0
156989,1.0
156990,1.0
156991,0.0
156992,0.0
156993,0.0
156994,0.0
156995,0.0
156996,0.0
156997,0.0
156998,0.0
156999,0.0
157000,1.0
157001,1.0
157002,1.0
157003,1.0
157004,1.0
157005,1.0
157006,1.0
157007,1.0
157008,1.0
157009,1.0
157010,1.0
157011,1.0
157012,1.0
157013,1.0
157014,1.0
157015,1.0
157016,1.0
157017,1.0
157018,1.0
157019,1.0
157020,1.0
157021,0.0
157022,0.0
157023,0.0
157024,0.0
157025,0.0
157026,0.0
157027,0.0
157028,0.0
157029,0.0
157030,0.0
157031,0.0
157032,0.0
157033,0.0
157034,0.0
157035,0.0
157036,0.0
157037,0.0
157038,0.0
157039,0.0
157040,0.0
157041,0.0
157042,0.0
157043,0.0
157044,0.0
157045,0.0
157046,0.0
157047,0.0
157048,0.0
157049,0.0
157050,0.0
157051,0.0
157052,1.0
157053,1.0
157054,1.0
157055,1.0
157056,1.0
157057,1.0
157058,1.0
157059,1.0
157060,1.0
157061,1.0
157062,1.0
157063,1.0
157064,1.0
157065,1.0
157066,1.0
157067,1.0
157068,1.0
157069,1.0
157070,1.0
157071,1.0
157072,1.0
157073,0.0
157074,0.0
157075,0.0
157076,0.0
157077,0.0
157078,0.0
157079,0.0
157080,0.0
157081,0.0
157082,0.0
157083,1.0
157084,1.0
157085,1.0
157086,1.0
157087,1.0
157088,1.0
157089,1.0
157090,1.0
157091,1.0
157092,1.0
157093,1.0
157094,1.0
157095,1.0
157096,1.0
157097,1.0
157098,1.0
157099,1.0
157100,1.0
157101,1.0
157102,1.0
157103,1.0
157104,0.0
157105,0.0
157106,0.0
157107,0.0
157108,0.0
157109,0.0
157110,0.0
157111,0.0
157112,0.0
157113,0.0
157114,0.0
157115,0.0
157116,0.0
157117,0.0
157118,0.0
157119,0.0
157120,0.0
157121,0.0
157122,0.0
157123,0.0
157124,0.0
157125,0.0
157126,0.0
157127,0.0
157128,0.0
157129,0.0
157130,0.0
157131,0.0
157132,0.0
157133,0.0
157134,0.0
157135,0.0
157136,0.0
157137,1.0
157138,1.0
157139,1.0
157140,1.0
157141,1.0
157142,1.0
157143,1.0
157144,1.0
157145,1.0
157146,1.0
157147,1.0
157148,1.0
157149,1.0
157150,1.0
157151,1.0
157152,1.0
157153,1.0
157154,1.0
157155,1.0
157156,1.0
157157,1.0
157158,0.0
157159,0.0
157160,0.0
157161,0.0
157162,0.0
157163,0.0
157164,0.0
157165,0.0
157166,0.0
157167,0.0
157168,0.0
157169,0.0
157170,0.0
157171,0.0
157172,0.0
157173,0.0
157174,0.0
157175,0.0
157176,0.0
157177,0.0
157178,0.0
157179,0.0
157180,0.0
157181,0.0
157182,0.0
157183,0.0
157184,1.0
157185,1.0
157186,1.0
157187,1.0
157188,1.0
157189,1.0
157190,1.0
157191,1.0
157192,1.0
157193,1.0
157194,1.0
157195,1.0
157196,1.0
157197,1.0
157198,1.0
157199,1.0
157200,1.0
157201,1.0
157202,1.0
157203,1.0
157204,1.0
157205,0.0
157206,0.0
157207,0.0
157208,0.0
157209,0.0
157210,0.0
157211,0.0
157212,0.0
157213,0.0
157214,0.0
157215,0.0
157216,0.0
157217,0.0
157218,0.0
157219,0.0
157220,0.0
157221,0.0
157222,0.0
157223,0.0
157224,0.0
157225,1.0
157226,1.0
157227,1.0
157228,1.0
157229,1.0
157230,1.0
157231,1.0
157232,1.0
157233,1.0
157234,1.0
157235,1.0
157236,1.0
157237,1.0
157238,1.0
157239,1.0
157240,1.0
157241,1.0
157242,1.0
